State,State Code,Year,Year Code,Month,Month Code,Months,Deaths
Arkansas,5,2010,2010,"Dec., 2010",2010,Dec,2719
Arkansas,5,2011,2011,"Jan., 2011",2011,Jan,2710
Arkansas,5,2011,2011,"Feb., 2011",2011,Feb,2405
Arkansas,5,2011,2011,"Mar., 2011",2011,Mar,2613
Arkansas,5,2011,2011,"Apr., 2011",2011,Apr,2466
Arkansas,5,2011,2011,"May, 2011",2011,May,2533
Arkansas,5,2011,2011,"Jun., 2011",2011,Jun,2323
Arkansas,5,2011,2011,"Jul., 2011",2011,Jul,2368
Arkansas,5,2011,2011,"Aug., 2011",2011,Aug,2483
Arkansas,5,2011,2011,"Sep., 2011",2011,Sep,2263
Arkansas,5,2011,2011,"Oct., 2011",2011,Oct,2472
Arkansas,5,2011,2011,"Nov., 2011",2011,Nov,2419
Arkansas,5,2011,2011,"Dec., 2011",2011,Dec,2598
Arkansas,5,2012,2012,"Jan., 2012",2012,Jan,2703
Arkansas,5,2012,2012,"Feb., 2012",2012,Feb,2581
Arkansas,5,2012,2012,"Mar., 2012",2012,Mar,2677
Arkansas,5,2012,2012,"Apr., 2012",2012,Apr,2359
Arkansas,5,2012,2012,"May, 2012",2012,May,2509
Arkansas,5,2012,2012,"Jun., 2012",2012,Jun,2303
Arkansas,5,2012,2012,"Jul., 2012",2012,Jul,2390
Arkansas,5,2012,2012,"Aug., 2012",2012,Aug,2428
Arkansas,5,2012,2012,"Sep., 2012",2012,Sep,2384
Arkansas,5,2012,2012,"Oct., 2012",2012,Oct,2448
Arkansas,5,2012,2012,"Nov., 2012",2012,Nov,2535
Arkansas,5,2012,2012,"Dec., 2012",2012,Dec,2800
Arkansas,5,2013,2013,"Jan., 2013",2013,Jan,3195
Arkansas,5,2013,2013,"Feb., 2013",2013,Feb,2581
Arkansas,5,2013,2013,"Mar., 2013",2013,Mar,2784
Arkansas,5,2013,2013,"Apr., 2013",2013,Apr,2503
Arkansas,5,2013,2013,"May, 2013",2013,May,2509
Arkansas,5,2013,2013,"Jun., 2013",2013,Jun,2399
Arkansas,5,2013,2013,"Jul., 2013",2013,Jul,2399
Arkansas,5,2013,2013,"Aug., 2013",2013,Aug,2322
Arkansas,5,2013,2013,"Sep., 2013",2013,Sep,2222
Arkansas,5,2013,2013,"Oct., 2013",2013,Oct,2422
Arkansas,5,2013,2013,"Nov., 2013",2013,Nov,2433
Arkansas,5,2013,2013,"Dec., 2013",2013,Dec,2668
Arkansas,5,2014,2014,"Jan., 2014",2014,Jan,2967
Arkansas,5,2014,2014,"Feb., 2014",2014,Feb,2542
Arkansas,5,2014,2014,"Mar., 2014",2014,Mar,2694
Arkansas,5,2014,2014,"Apr., 2014",2014,Apr,2463
Arkansas,5,2014,2014,"May, 2014",2014,May,2514
Arkansas,5,2014,2014,"Jun., 2014",2014,Jun,2294
Arkansas,5,2014,2014,"Jul., 2014",2014,Jul,2479
Arkansas,5,2014,2014,"Aug., 2014",2014,Aug,2390
Arkansas,5,2014,2014,"Sep., 2014",2014,Sep,2368
Arkansas,5,2014,2014,"Oct., 2014",2014,Oct,2538
Arkansas,5,2014,2014,"Nov., 2014",2014,Nov,2490
Arkansas,5,2014,2014,"Dec., 2014",2014,Dec,2728
Arkansas,5,2015,2015,"Jan., 2015",2015,Jan,3130
Arkansas,5,2015,2015,"Feb., 2015",2015,Feb,2754
Arkansas,5,2015,2015,"Mar., 2015",2015,Mar,2786
Arkansas,5,2015,2015,"Apr., 2015",2015,Apr,2522
Arkansas,5,2015,2015,"May, 2015",2015,May,2689
Arkansas,5,2015,2015,"Jun., 2015",2015,Jun,2425
Arkansas,5,2015,2015,"Jul., 2015",2015,Jul,2480
Arkansas,5,2015,2015,"Aug., 2015",2015,Aug,2607
Arkansas,5,2015,2015,"Sep., 2015",2015,Sep,2437
Arkansas,5,2015,2015,"Oct., 2015",2015,Oct,2637
Arkansas,5,2015,2015,"Nov., 2015",2015,Nov,2473
Arkansas,5,2015,2015,"Dec., 2015",2015,Dec,2677
Arkansas,5,2016,2016,"Jan., 2016",2016,Jan,2779
Arkansas,5,2016,2016,"Feb., 2016",2016,Feb,2529
Arkansas,5,2016,2016,"Mar., 2016",2016,Mar,2812
Arkansas,5,2016,2016,"Apr., 2016",2016,Apr,2620
Arkansas,5,2016,2016,"May, 2016",2016,May,2551
Arkansas,5,2016,2016,"Jun., 2016",2016,Jun,2524
Arkansas,5,2016,2016,"Jul., 2016",2016,Jul,2630
Arkansas,5,2016,2016,"Aug., 2016",2016,Aug,2513
Arkansas,5,2016,2016,"Sep., 2016",2016,Sep,2493
Arkansas,5,2016,2016,"Oct., 2016",2016,Oct,2579
Arkansas,5,2016,2016,"Nov., 2016",2016,Nov,2710
Arkansas,5,2016,2016,"Dec., 2016",2016,Dec,3016
Arkansas,5,2017,2017,"Jan., 2017",2017,Jan,2878
Arkansas,5,2017,2017,"Feb., 2017",2017,Feb,2591
Arkansas,5,2017,2017,"Mar., 2017",2017,Mar,2931
Arkansas,5,2017,2017,"Apr., 2017",2017,Apr,2700
Arkansas,5,2017,2017,"May, 2017",2017,May,2657
Arkansas,5,2017,2017,"Jun., 2017",2017,Jun,2577
Arkansas,5,2017,2017,"Jul., 2017",2017,Jul,2635
Arkansas,5,2017,2017,"Aug., 2017",2017,Aug,2596
Arkansas,5,2017,2017,"Sep., 2017",2017,Sep,2590
Arkansas,5,2017,2017,"Oct., 2017",2017,Oct,2584
Arkansas,5,2017,2017,"Nov., 2017",2017,Nov,2641
Arkansas,5,2017,2017,"Dec., 2017",2017,Dec,3208
California,6,2007,2007,"Jan., 2007",2007,Jan,22809
California,6,2007,2007,"Feb., 2007",2007,Feb,19455
California,6,2007,2007,"Mar., 2007",2007,Mar,20923
California,6,2007,2007,"Apr., 2007",2007,Apr,19396
California,6,2007,2007,"May, 2007",2007,May,19192
California,6,2007,2007,"Jun., 2007",2007,Jun,18320
California,6,2007,2007,"Jul., 2007",2007,Jul,18278
California,6,2007,2007,"Aug., 2007",2007,Aug,18435
California,6,2007,2007,"Sep., 2007",2007,Sep,17792
California,6,2007,2007,"Oct., 2007",2007,Oct,19087
California,6,2007,2007,"Nov., 2007",2007,Nov,18979
California,6,2007,2007,"Dec., 2007",2007,Dec,21054
California,6,2008,2008,"Jan., 2008",2008,Jan,22241
California,6,2008,2008,"Feb., 2008",2008,Feb,22280
California,6,2008,2008,"Mar., 2008",2008,Mar,22210
California,6,2008,2008,"Apr., 2008",2008,Apr,19695
California,6,2008,2008,"May, 2008",2008,May,18881
California,6,2008,2008,"Jun., 2008",2008,Jun,18342
California,6,2008,2008,"Jul., 2008",2008,Jul,18114
California,6,2008,2008,"Aug., 2008",2008,Aug,18203
California,6,2008,2008,"Sep., 2008",2008,Sep,17570
California,6,2008,2008,"Oct., 2008",2008,Oct,18842
California,6,2008,2008,"Nov., 2008",2008,Nov,18257
California,6,2008,2008,"Dec., 2008",2008,Dec,20131
California,6,2009,2009,"Jan., 2009",2009,Jan,21130
California,6,2009,2009,"Feb., 2009",2009,Feb,19022
California,6,2009,2009,"Mar., 2009",2009,Mar,20421
California,6,2009,2009,"Apr., 2009",2009,Apr,19464
California,6,2009,2009,"May, 2009",2009,May,19195
California,6,2009,2009,"Jun., 2009",2009,Jun,18367
California,6,2009,2009,"Jul., 2009",2009,Jul,18901
California,6,2009,2009,"Aug., 2009",2009,Aug,18441
California,6,2009,2009,"Sep., 2009",2009,Sep,17774
California,6,2009,2009,"Oct., 2009",2009,Oct,19427
California,6,2009,2009,"Nov., 2009",2009,Nov,19345
California,6,2009,2009,"Dec., 2009",2009,Dec,21249
California,6,2010,2010,"Jan., 2010",2010,Jan,21255
California,6,2010,2010,"Feb., 2010",2010,Feb,18952
California,6,2010,2010,"Mar., 2010",2010,Mar,21153
California,6,2010,2010,"Apr., 2010",2010,Apr,19518
California,6,2010,2010,"May, 2010",2010,May,19675
California,6,2010,2010,"Jun., 2010",2010,Jun,18253
California,6,2010,2010,"Jul., 2010",2010,Jul,18754
California,6,2010,2010,"Aug., 2010",2010,Aug,18660
California,6,2010,2010,"Sep., 2010",2010,Sep,18216
California,6,2010,2010,"Oct., 2010",2010,Oct,19001
California,6,2010,2010,"Nov., 2010",2010,Nov,19509
California,6,2010,2010,"Dec., 2010",2010,Dec,21066
California,6,2011,2011,"Jan., 2011",2011,Jan,22102
California,6,2011,2011,"Feb., 2011",2011,Feb,20265
California,6,2011,2011,"Mar., 2011",2011,Mar,21951
California,6,2011,2011,"Apr., 2011",2011,Apr,19994
California,6,2011,2011,"May, 2011",2011,May,19858
California,6,2011,2011,"Jun., 2011",2011,Jun,19118
California,6,2011,2011,"Jul., 2011",2011,Jul,18941
California,6,2011,2011,"Aug., 2011",2011,Aug,18840
California,6,2011,2011,"Sep., 2011",2011,Sep,18399
California,6,2011,2011,"Oct., 2011",2011,Oct,19270
California,6,2011,2011,"Nov., 2011",2011,Nov,19565
California,6,2011,2011,"Dec., 2011",2011,Dec,21639
California,6,2012,2012,"Jan., 2012",2012,Jan,22070
California,6,2012,2012,"Feb., 2012",2012,Feb,20288
California,6,2012,2012,"Mar., 2012",2012,Mar,21773
California,6,2012,2012,"Apr., 2012",2012,Apr,20245
California,6,2012,2012,"May, 2012",2012,May,19798
California,6,2012,2012,"Jun., 2012",2012,Jun,18951
California,6,2012,2012,"Jul., 2012",2012,Jul,19316
California,6,2012,2012,"Aug., 2012",2012,Aug,19586
California,6,2012,2012,"Sep., 2012",2012,Sep,18597
California,6,2012,2012,"Oct., 2012",2012,Oct,19768
California,6,2012,2012,"Nov., 2012",2012,Nov,20520
California,6,2012,2012,"Dec., 2012",2012,Dec,21642
California,6,2013,2013,"Jan., 2013",2013,Jan,24923
California,6,2013,2013,"Feb., 2013",2013,Feb,22284
California,6,2013,2013,"Mar., 2013",2013,Mar,22412
California,6,2013,2013,"Apr., 2013",2013,Apr,19917
California,6,2013,2013,"May, 2013",2013,May,19823
California,6,2013,2013,"Jun., 2013",2013,Jun,19147
California,6,2013,2013,"Jul., 2013",2013,Jul,19426
California,6,2013,2013,"Aug., 2013",2013,Aug,19508
California,6,2013,2013,"Sep., 2013",2013,Sep,18724
California,6,2013,2013,"Oct., 2013",2013,Oct,20189
California,6,2013,2013,"Nov., 2013",2013,Nov,20053
California,6,2013,2013,"Dec., 2013",2013,Dec,21953
California,6,2014,2014,"Jan., 2014",2014,Jan,23773
California,6,2014,2014,"Feb., 2014",2014,Feb,19920
California,6,2014,2014,"Mar., 2014",2014,Mar,21074
California,6,2014,2014,"Apr., 2014",2014,Apr,20069
California,6,2014,2014,"May, 2014",2014,May,20313
California,6,2014,2014,"Jun., 2014",2014,Jun,19281
California,6,2014,2014,"Jul., 2014",2014,Jul,19888
California,6,2014,2014,"Aug., 2014",2014,Aug,19495
California,6,2014,2014,"Sep., 2014",2014,Sep,19305
California,6,2014,2014,"Oct., 2014",2014,Oct,20173
California,6,2014,2014,"Nov., 2014",2014,Nov,20435
California,6,2014,2014,"Dec., 2014",2014,Dec,22203
California,6,2015,2015,"Jan., 2015",2015,Jan,25192
California,6,2015,2015,"Feb., 2015",2015,Feb,21619
California,6,2015,2015,"Mar., 2015",2015,Mar,22674
California,6,2015,2015,"Apr., 2015",2015,Apr,21351
California,6,2015,2015,"May, 2015",2015,May,21330
California,6,2015,2015,"Jun., 2015",2015,Jun,20311
California,6,2015,2015,"Jul., 2015",2015,Jul,20460
California,6,2015,2015,"Aug., 2015",2015,Aug,20490
California,6,2015,2015,"Sep., 2015",2015,Sep,19993
California,6,2015,2015,"Oct., 2015",2015,Oct,20757
California,6,2015,2015,"Nov., 2015",2015,Nov,21490
California,6,2015,2015,"Dec., 2015",2015,Dec,23539
California,6,2016,2016,"Jan., 2016",2016,Jan,24330
California,6,2016,2016,"Feb., 2016",2016,Feb,22784
California,6,2016,2016,"Mar., 2016",2016,Mar,23614
California,6,2016,2016,"Apr., 2016",2016,Apr,21570
California,6,2016,2016,"May, 2016",2016,May,21292
California,6,2016,2016,"Jun., 2016",2016,Jun,20198
California,6,2016,2016,"Jul., 2016",2016,Jul,20615
California,6,2016,2016,"Aug., 2016",2016,Aug,20645
California,6,2016,2016,"Sep., 2016",2016,Sep,20286
California,6,2016,2016,"Oct., 2016",2016,Oct,21444
California,6,2016,2016,"Nov., 2016",2016,Nov,21090
California,6,2016,2016,"Dec., 2016",2016,Dec,24372
California,6,2017,2017,"Jan., 2017",2017,Jan,26429
California,6,2017,2017,"Feb., 2017",2017,Feb,22388
California,6,2017,2017,"Mar., 2017",2017,Mar,23453
California,6,2017,2017,"Apr., 2017",2017,Apr,21984
California,6,2017,2017,"May, 2017",2017,May,21973
California,6,2017,2017,"Jun., 2017",2017,Jun,21109
California,6,2017,2017,"Jul., 2017",2017,Jul,21059
California,6,2017,2017,"Aug., 2017",2017,Aug,20671
California,6,2017,2017,"Sep., 2017",2017,Sep,20963
California,6,2017,2017,"Oct., 2017",2017,Oct,21702
California,6,2017,2017,"Nov., 2017",2017,Nov,21098
California,6,2017,2017,"Dec., 2017",2017,Dec,25360
Colorado,8,2007,,"Jan., 2007",2007,Jan,2713
Colorado,8,2007,2007,"Feb., 2007",2007,Feb,2480
Colorado,8,2007,2007,"Mar., 2007",2007,Mar,2690
Colorado,8,2007,2007,"Apr., 2007",2007,Apr,2626
Colorado,8,2007,2007,"May, 2007",2007,May,2508
Colorado,8,2007,2007,"Jun., 2007",2007,Jun,2284
Colorado,8,2007,2007,"Jul., 2007",2007,Jul,2434
Colorado,8,2007,2007,"Aug., 2007",2007,Aug,2275
Colorado,8,2007,2007,"Sep., 2007",2007,Sep,2342
Colorado,8,2007,2007,"Oct., 2007",2007,Oct,2597
Colorado,8,2007,2007,"Nov., 2007",2007,Nov,2441
Colorado,8,2007,2007,"Dec., 2007",2007,Dec,2603
Colorado,8,2008,2008,"Jan., 2008",2008,Jan,2859
Colorado,8,2008,2008,"Feb., 2008",2008,Feb,2795
Colorado,8,2008,2008,"Mar., 2008",2008,Mar,2925
Colorado,8,2008,2008,"Apr., 2008",2008,Apr,2681
Colorado,8,2008,2008,"May, 2008",2008,May,2665
Colorado,8,2008,2008,"Jun., 2008",2008,Jun,2518
Colorado,8,2008,2008,"Jul., 2008",2008,Jul,2328
Colorado,8,2008,2008,"Aug., 2008",2008,Aug,2397
Colorado,8,2008,2008,"Sep., 2008",2008,Sep,2346
Colorado,8,2008,2008,"Oct., 2008",2008,Oct,2461
Colorado,8,2008,2008,"Nov., 2008",2008,Nov,2558
Colorado,8,2008,2008,"Dec., 2008",2008,Dec,2741
Colorado,8,2009,2009,"Jan., 2009",2009,Jan,2759
Colorado,8,2009,2009,"Feb., 2009",2009,Feb,2521
Colorado,8,2009,2009,"Mar., 2009",2009,Mar,2890
Colorado,8,2009,2009,"Apr., 2009",2009,Apr,2594
Colorado,8,2009,2009,"May, 2009",2009,May,2610
Colorado,8,2009,2009,"Jun., 2009",2009,Jun,2327
Colorado,8,2009,2009,"Jul., 2009",2009,Jul,2388
Colorado,8,2009,2009,"Aug., 2009",2009,Aug,2434
Colorado,8,2009,2009,"Sep., 2009",2009,Sep,2435
Colorado,8,2009,2009,"Oct., 2009",2009,Oct,2809
Colorado,8,2009,2009,"Nov., 2009",2009,Nov,2567
Colorado,8,2009,2009,"Dec., 2009",2009,Dec,2839
Colorado,8,2010,2010,"Jan., 2010",2010,Jan,2784
Colorado,8,2010,2010,"Feb., 2010",2010,Feb,2521
Colorado,8,2010,2010,"Mar., 2010",2010,Mar,2872
Colorado,8,2010,2010,"Apr., 2010",2010,Apr,2688
Colorado,8,2010,2010,"May, 2010",2010,May,2671
Colorado,8,2010,2010,"Jun., 2010",2010,Jun,2431
Colorado,8,2010,2010,"Jul., 2010",2010,Jul,2509
Colorado,8,2010,2010,"Aug., 2010",2010,Aug,2468
Colorado,8,2010,2010,"Sep., 2010",2010,Sep,2527
Colorado,8,2010,2010,"Oct., 2010",2010,Oct,2574
Colorado,8,2010,2010,"Nov., 2010",2010,Nov,2626
Colorado,8,2010,2010,"Dec., 2010",2010,Dec,2794
Colorado,8,2011,2011,"Jan., 2011",2011,Jan,2857
Colorado,8,2011,2011,"Feb., 2011",2011,Feb,2694
Colorado,8,2011,2011,"Mar., 2011",2011,Mar,2876
Colorado,8,2011,2011,"Apr., 2011",2011,Apr,2684
Colorado,8,2011,2011,"May, 2011",2011,May,2868
Colorado,8,2011,2011,"Jun., 2011",2011,Jun,2567
Colorado,8,2011,2011,"Jul., 2011",2011,Jul,2579
Colorado,8,2011,2011,"Aug., 2011",2011,Aug,2646
Colorado,8,2011,2011,"Sep., 2011",2011,Sep,2549
Colorado,8,2011,2011,"Oct., 2011",2011,Oct,2732
Colorado,8,2011,2011,"Nov., 2011",2011,Nov,2666
Colorado,8,2011,2011,"Dec., 2011",2011,Dec,2845
Colorado,8,2012,2012,"Jan., 2012",2012,Jan,2847
Colorado,8,2012,2012,"Feb., 2012",2012,Feb,2809
Colorado,8,2012,2012,"Mar., 2012",2012,Mar,3021
Colorado,8,2012,2012,"Apr., 2012",2012,Apr,2749
Colorado,8,2012,2012,"May, 2012",2012,May,2713
Colorado,8,2012,2012,"Jun., 2012",2012,Jun,2610
Colorado,8,2012,2012,"Jul., 2012",2012,Jul,2543
Colorado,8,2012,2012,"Aug., 2012",2012,Aug,2656
Colorado,8,2012,2012,"Sep., 2012",2012,Sep,2563
Colorado,8,2012,2012,"Oct., 2012",2012,Oct,2861
Colorado,8,2012,2012,"Nov., 2012",2012,Nov,2750
Colorado,8,2012,2012,"Dec., 2012",2012,Dec,3011
Colorado,8,2013,2013,"Jan., 2013",2013,Jan,3363
Colorado,8,2013,2013,"Feb., 2013",2013,Feb,2922
Colorado,8,2013,2013,"Mar., 2013",2013,Mar,2899
Colorado,8,2013,2013,"Apr., 2013",2013,Apr,2662
Colorado,8,2013,2013,"May, 2013",2013,May,2744
Colorado,8,2013,2013,"Jun., 2013",2013,Jun,2655
Colorado,8,2013,2013,"Jul., 2013",2013,Jul,2544
Colorado,8,2013,2013,"Aug., 2013",2013,Aug,2685
Colorado,8,2013,2013,"Sep., 2013",2013,Sep,2697
Colorado,8,2013,2013,"Oct., 2013",2013,Oct,2848
Colorado,8,2013,2013,"Nov., 2013",2013,Nov,2729
Colorado,8,2013,2013,"Dec., 2013",2013,Dec,2964
Colorado,8,2014,2014,"Jan., 2014",2014,Jan,3130
Colorado,8,2014,2014,"Feb., 2014",2014,Feb,2781
Colorado,8,2014,2014,"Mar., 2014",2014,Mar,3069
Colorado,8,2014,2014,"Apr., 2014",2014,Apr,2849
Colorado,8,2014,2014,"May, 2014",2014,May,2945
Colorado,8,2014,2014,"Jun., 2014",2014,Jun,2761
Colorado,8,2014,2014,"Jul., 2014",2014,Jul,2784
Colorado,8,2014,2014,"Aug., 2014",2014,Aug,2742
Colorado,8,2014,2014,"Sep., 2014",2014,Sep,2799
Colorado,8,2014,2014,"Oct., 2014",2014,Oct,2949
Colorado,8,2014,2014,"Nov., 2014",2014,Nov,2992
Colorado,8,2014,2014,"Dec., 2014",2014,Dec,3436
Colorado,8,2015,2015,"Jan., 2015",2015,Jan,3629
Colorado,8,2015,2015,"Feb., 2015",2015,Feb,2827
Colorado,8,2015,2015,"Mar., 2015",2015,Mar,3038
Colorado,8,2015,2015,"Apr., 2015",2015,Apr,3164
Colorado,8,2015,2015,"May, 2015",2015,May,3033
Colorado,8,2015,2015,"Jun., 2015",2015,Jun,2902
Colorado,8,2015,2015,"Jul., 2015",2015,Jul,2897
Colorado,8,2015,2015,"Aug., 2015",2015,Aug,2909
Colorado,8,2015,2015,"Sep., 2015",2015,Sep,2727
Colorado,8,2015,2015,"Oct., 2015",2015,Oct,2953
Colorado,8,2015,2015,"Nov., 2015",2015,Nov,3014
Colorado,8,2015,2015,"Dec., 2015",2015,Dec,3256
Colorado,8,2016,2016,"Jan., 2016",2016,Jan,3385
Colorado,8,2016,2016,"Feb., 2016",2016,Feb,3079
Colorado,8,2016,2016,"Mar., 2016",2016,Mar,3418
Colorado,8,2016,2016,"Apr., 2016",2016,Apr,3129
Colorado,8,2016,2016,"May, 2016",2016,May,3209
Colorado,8,2016,2016,"Jun., 2016",2016,Jun,2860
Colorado,8,2016,2016,"Jul., 2016",2016,Jul,3023
Colorado,8,2016,2016,"Aug., 2016",2016,Aug,2954
Colorado,8,2016,2016,"Sep., 2016",2016,Sep,2925
Colorado,8,2016,2016,"Oct., 2016",2016,Oct,3179
Colorado,8,2016,2016,"Nov., 2016",2016,Nov,3050
Colorado,8,2016,2016,"Dec., 2016",2016,Dec,3319
Colorado,8,2017,2017,"Jan., 2017",2017,Jan,3476
Colorado,8,2017,2017,"Feb., 2017",2017,Feb,3194
Colorado,8,2017,2017,"Mar., 2017",2017,Mar,3452
Colorado,8,2017,2017,"Apr., 2017",2017,Apr,3259
Colorado,8,2017,2017,"May, 2017",2017,May,3060
Colorado,8,2017,2017,"Jun., 2017",2017,Jun,2937
Colorado,8,2017,2017,"Jul., 2017",2017,Jul,2919
Colorado,8,2017,2017,"Aug., 2017",2017,Aug,2930
Colorado,8,2017,2017,"Sep., 2017",2017,Sep,3063
Colorado,8,2017,2017,"Oct., 2017",2017,Oct,3240
Colorado,8,2017,2017,"Nov., 2017",2017,Nov,3138
Colorado,8,2017,2017,"Dec., 2017",2017,Dec,3395
Connecticut,9,2007,2007,"Jan., 2007",2007,Jan,2591
Connecticut,9,2007,2007,"Feb., 2007",2007,Feb,2547
Connecticut,9,2007,2007,"Mar., 2007",2007,Mar,2623
Connecticut,9,2007,2007,"Apr., 2007",2007,Apr,2479
Connecticut,9,2007,2007,"May, 2007",2007,May,2320
Connecticut,9,2007,2007,"Jun., 2007",2007,Jun,2163
Connecticut,9,2007,2007,"Jul., 2007",2007,Jul,2234
Connecticut,9,2007,2007,"Aug., 2007",2007,Aug,2218
Connecticut,9,2007,2007,"Sep., 2007",2007,Sep,2118
Connecticut,9,2007,2007,"Oct., 2007",2007,Oct,2256
Connecticut,9,2007,2007,"Nov., 2007",2007,Nov,2454
Connecticut,9,2007,2007,"Dec., 2007",2007,Dec,2648
Connecticut,9,2008,2008,"Jan., 2008",2008,Jan,2656
Connecticut,9,2008,2008,"Feb., 2008",2008,Feb,2504
Connecticut,9,2008,2008,"Mar., 2008",2008,Mar,2791
Connecticut,9,2008,2008,"Apr., 2008",2008,Apr,2460
Connecticut,9,2008,2008,"May, 2008",2008,May,2407
Connecticut,9,2008,2008,"Jun., 2008",2008,Jun,2211
Connecticut,9,2008,2008,"Jul., 2008",2008,Jul,2257
Connecticut,9,2008,2008,"Aug., 2008",2008,Aug,2192
Connecticut,9,2008,2008,"Sep., 2008",2008,Sep,2194
Connecticut,9,2008,2008,"Oct., 2008",2008,Oct,2354
Connecticut,9,2008,2008,"Nov., 2008",2008,Nov,2304
Connecticut,9,2008,2008,"Dec., 2008",2008,Dec,2464
Connecticut,9,2009,2009,"Jan., 2009",2009,Jan,2738
Connecticut,9,2009,2009,"Feb., 2009",2009,Feb,2395
Connecticut,9,2009,2009,"Mar., 2009",2009,Mar,2565
Connecticut,9,2009,2009,"Apr., 2009",2009,Apr,2371
Connecticut,9,2009,2009,"May, 2009",2009,May,2280
Connecticut,9,2009,2009,"Jun., 2009",2009,Jun,2291
Connecticut,9,2009,2009,"Jul., 2009",2009,Jul,2261
Connecticut,9,2009,2009,"Aug., 2009",2009,Aug,2278
Connecticut,9,2009,2009,"Sep., 2009",2009,Sep,2114
Connecticut,9,2009,2009,"Oct., 2009",2009,Oct,2437
Connecticut,9,2009,2009,"Nov., 2009",2009,Nov,2371
Connecticut,9,2009,2009,"Dec., 2009",2009,Dec,2484
Connecticut,9,2010,2010,"Jan., 2010",2010,Jan,2605
Connecticut,9,2010,2010,"Feb., 2010",2010,Feb,2487
Connecticut,9,2010,2010,"Mar., 2010",2010,Mar,2530
Connecticut,9,2010,2010,"Apr., 2010",2010,Apr,2307
Connecticut,9,2010,2010,"May, 2010",2010,May,2346
Connecticut,9,2010,2010,"Jun., 2010",2010,Jun,2318
Connecticut,9,2010,2010,"Jul., 2010",2010,Jul,2273
Connecticut,9,2010,2010,"Aug., 2010",2010,Aug,2216
Connecticut,9,2010,2010,"Sep., 2010",2010,Sep,2170
Connecticut,9,2010,2010,"Oct., 2010",2010,Oct,2402
Connecticut,9,2010,2010,"Nov., 2010",2010,Nov,2423
Connecticut,9,2010,2010,"Dec., 2010",2010,Dec,2615
Connecticut,9,2011,2011,"Jan., 2011",2011,Jan,2915
Connecticut,9,2011,2011,"Feb., 2011",2011,Feb,2564
Connecticut,9,2011,2011,"Mar., 2011",2011,Mar,2597
Connecticut,9,2011,2011,"Apr., 2011",2011,Apr,2430
Connecticut,9,2011,2011,"May, 2011",2011,May,2456
Connecticut,9,2011,2011,"Jun., 2011",2011,Jun,2259
Connecticut,9,2011,2011,"Jul., 2011",2011,Jul,2361
Connecticut,9,2011,2011,"Aug., 2011",2011,Aug,2287
Connecticut,9,2011,2011,"Sep., 2011",2011,Sep,2240
Connecticut,9,2011,2011,"Oct., 2011",2011,Oct,2408
Connecticut,9,2011,2011,"Nov., 2011",2011,Nov,2455
Connecticut,9,2011,2011,"Dec., 2011",2011,Dec,2554
Connecticut,9,2012,2012,"Jan., 2012",2012,Jan,2678
Connecticut,9,2012,2012,"Feb., 2012",2012,Feb,2461
Connecticut,9,2012,2012,"Mar., 2012",2012,Mar,2521
Connecticut,9,2012,2012,"Apr., 2012",2012,Apr,2465
Connecticut,9,2012,2012,"May, 2012",2012,May,2434
Connecticut,9,2012,2012,"Jun., 2012",2012,Jun,2244
Connecticut,9,2012,2012,"Jul., 2012",2012,Jul,2356
Connecticut,9,2012,2012,"Aug., 2012",2012,Aug,2285
Connecticut,9,2012,2012,"Sep., 2012",2012,Sep,2203
Connecticut,9,2012,2012,"Oct., 2012",2012,Oct,2532
Connecticut,9,2012,2012,"Nov., 2012",2012,Nov,2442
Connecticut,9,2012,2012,"Dec., 2012",2012,Dec,2695
Connecticut,9,2013,2013,"Jan., 2013",2013,Jan,3109
Connecticut,9,2013,2013,"Feb., 2013",2013,Feb,2546
Connecticut,9,2013,2013,"Mar., 2013",2013,Mar,2564
Connecticut,9,2013,2013,"Apr., 2013",2013,Apr,2437
Connecticut,9,2013,2013,"May, 2013",2013,May,2381
Connecticut,9,2013,2013,"Jun., 2013",2013,Jun,2249
Connecticut,9,2013,2013,"Jul., 2013",2013,Jul,2272
Connecticut,9,2013,2013,"Aug., 2013",2013,Aug,2313
Connecticut,9,2013,2013,"Sep., 2013",2013,Sep,2231
Connecticut,9,2013,2013,"Oct., 2013",2013,Oct,2412
Connecticut,9,2013,2013,"Nov., 2013",2013,Nov,2493
Connecticut,9,2013,2013,"Dec., 2013",2013,Dec,2625
Connecticut,9,2014,2014,"Jan., 2014",2014,Jan,2631
Connecticut,9,2014,2014,"Feb., 2014",2014,Feb,2581
Connecticut,9,2014,2014,"Mar., 2014",2014,Mar,2696
Connecticut,9,2014,2014,"Apr., 2014",2014,Apr,2643
Connecticut,9,2014,2014,"May, 2014",2014,May,2505
Connecticut,9,2014,2014,"Jun., 2014",2014,Jun,2309
Connecticut,9,2014,2014,"Jul., 2014",2014,Jul,2327
Connecticut,9,2014,2014,"Aug., 2014",2014,Aug,2352
Connecticut,9,2014,2014,"Sep., 2014",2014,Sep,2321
Connecticut,9,2014,2014,"Oct., 2014",2014,Oct,2452
Connecticut,9,2014,2014,"Nov., 2014",2014,Nov,2417
Connecticut,9,2014,2014,"Dec., 2014",2014,Dec,2626
Connecticut,9,2015,2015,"Jan., 2015",2015,Jan,2943
Connecticut,9,2015,2015,"Feb., 2015",2015,Feb,2698
